permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,filedate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
76796,BMC STOCK HOLDINGS INC,1991-08-22,24415,5211,"Lumber and Oth Bldg Matl-Retl",24.6900005340576,1,2005-12-31,2006-02-07,68.21,980.79159,32.6908,9.22,1150.525,129.507,0.275511050693421,1.41781173081792,1.32405019412235,0.37343053060213
77462,MACY'S INC,1992-03-17,4611,5311,"Department Stores",38.1300010681152,1,2006-01-31,2006-02-21,66.63,18216.642,49.4477,6.44,33168,1406,0.104001775279237,1.45343590502256,1.29681874153811,0.168895877776023
78044,UNIFI INC,1972-12-22,10839,2200,"Textile Mill Products",2.45000004768372,0,2005-06-30,2005-07-28,4.24,221.0948,7.3559,-0.4,845.375,-41.225,-0.107475721827544,1.20346216515675,3.00240810483021,-0.163265302944858
78216,CRYSTAL ROCK HOLDINGS INC,1992-12-07,25731,2086,"Btld and Can Soft Drinks, Water",1.51999998092651,1,2005-10-31,2006-01-23,2.04,44.21292,2.4182,0.04,102.889,0.871,0.0166192829475853,0.963193344654544,1.59092107259501,0.0263157898039039
79683,CREDENCE SYSTEMS CORP,1993-10-28,29085,3825,"Elec Meas and Test Instruments",5.19999980926514,1,2005-10-31,2005-12-08,7.7,765.7496,6.8581,-1.28,1046.305,-119.932,-0.175845895115897,0.534106320992216,1.31886543299108,-0.246153855182716
79956,COMMERCE GROUP INC/MA,1993-12-28,29492,6331,"Fire, Marine, Casualty Ins",29.75,1,2005-12-31,2006-02-02,57.28,1927.64384,38.7802,7.26,3927.01,243.912,0.186895865276089,2.00447945664176,1.30353613445378,0.244033613445378
80274,SIGMATRON INTERNATIONAL INC,1994-02-09,29698,3672,"Printed Circuit Boards",9.19999980926514,0,2006-04-30,2006-07-14,9.5,35.9765,12.6472,0.51,98.94,1.882,0.0392942895918154,1.06576886940182,1.37469568067417,0.0554347837579724
80378,STRATEGIC DISTRIBUTION INC,1994-03-16,8084,5080,"Machinery and Equipment-Whsl",10.1800003051758,1,2005-12-31,2006-03-31,10,29.6,15.2456,-1.16,64.534,-3.432,-0.076052030934917,0.430052961641589,1.49760309852336,-0.113948916033944
82176,CRAFT BREW ALLIANCE INC,1995-08-17,61192,2082,"Malt Beverages",5.19999980926514,1,2005-12-31,2006-02-08,3.17,26.06691,7.2999,-0.15,72.578,-1.2,-0.0199910040481783,0.209089243173905,1.40382697456899,-0.0288461549042245
82639,IMPAC MORTGAGE HOLDINGS INC,1995-11-21,61586,6162,"Mortgage Bankers and Loan Corr",8.80000019073486,1,2005-12-31,2006-02-21,9.41,716.22333,15.3297,3.38,27720.379,270.258,0.231594065540252,22.7546169620386,1.74201132587929,0.384090900765963
82768,BLONDER TONGUE LABS INC,1995-12-14,61712,3663,"Radio, TV Broadcast, Comm Eq",1.70000004768372,1,2005-12-31,2006-11-14,1.95,15.6312,2.682,-0.69,32.864,-5.5,-0.255825852365226,0.528629238569236,1.57764701457172,-0.405882341556482
85439,AMERICAN PACIFIC CORP,1972-12-14,1533,2810,"Indl Inorganic Chemicals",7.98999977111816,1,2005-09-30,2005-12-20,5.916,43.169052,10.2328,-1.54,115,-9.691,-0.129786122755092,0.540130442352248,1.28070091278213,-0.192740931678961
