permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
79210,REINSURANCE GROUP AMER INC,1993-05-04,28216,6311,"Life Insurance",109.48999786377,1,2020-12-31,115.9,7876.2163,211.1924,6.35,84656,415,0.0289158305462653,4.89855072463768,1.92887390739354,0.0579961651647927
81184,UNVL STAINLESS & ALLOY PRODS,1994-12-14,31170,3312,"Steel Works and Blast Furnaces",7.94000005722046,1,2020-12-31,7.48,66.45232,25.403,-2.16,303.046,-19.047,-0.0843982630272953,0.342812832328961,3.19937025402148,-0.272040300306515
82824,IDERA PHARMACEUTICALS INC,1996-01-25,61899,2836,"Biological Pds, Ex Diagnstics",0.569999992847443,0,2018-12-31,2.77,75.31076,2.3538,-2.25,73.023,-59.881,-0.935728349532769,0.141091352314279,4.12947373602859,-3.94736847058558
84737,GULF ISLAND FABRICATION INC,1997-04-04,64568,3730,"Ship and Boat Bldg and Repairing",4.01000022888184,0,2020-12-31,3.06,46.99854,8.2272,-1.79,231.343,-27.375,-0.216639496051028,0.830795650591159,2.05167070583786,-0.446384014421647
85168,HELIX ENERGY SOLUTIONS GROUP,1997-07-01,65006,1389,"Oil and Gas Field Services,Nec",3.11999988555908,1,2020-12-31,4.2,631.4322,11.577,0.13,2498.278,22.174,0.012740046515476,0.433167901563692,3.71057705918008,0.041666668194991
86435,FEDNAT HOLDING COMPANY,1998-11-05,115766,6331,"Fire, Marine, Casualty Ins",1.4099999666214,1,2020-12-31,5.92,81.21056,11.5294,-5.64,1428.537,-78.158,-0.494170460293374,8.03222685887709,8.17687962619347,-4.00000009469107
87589,BEASLEY BROADCAST GROUP INC,2000-02-11,129823,4832,"Radio Broadcasting Stations",1.89999997615814,1,2020-12-31,1.49,43.7166,9.125,-0.63,738.614,-17.766,-0.0663586414519268,1.76116715908369,4.80263163921246,-0.331578951529189
89252,ALERISLIFE INC,2002-01-02,146500,8051,"Skilled Nursing Care Fac",2.95000004768372,1,2020-12-31,6.9,218.5851,6.6458,-0.24,454.206,-7.589,-0.0360467767370281,1.15742024965326,2.25281352290762,-0.0813559308883548
89369,LANNETT CO INC,2002-04-15,22632,2834,"Pharmaceutical Preparations",1.62000000476837,1,2020-06-30,7.26,281.68074,7.8068,-0.86,1136.555,-33.366,-0.110156621414611,2.7522945169299,4.81901233149455,-0.530864195968298
89942,GLOBAL INDEMNITY GROUP LLC,2003-12-16,156384,6351,"Surety Insurance",25.1299991607666,1,2020-12-31,28.59,411.61023,49.6162,-1.48,1904.908,-21.006,-0.029243071371693,1.65187853948914,1.97438128360393,-0.0588937544538641
90077,SUNSET FINANCIAL RES INC,2004-03-17,175674,6211,"Security Brokers and Dealers",14.8100004196167,1,2020-12-31,16.335,21.66021,33.0935,12.56,6149.379,14.205,0.323509986563119,137.738094695848,2.23453741136737,0.848075600549177
91184,CATALYST BIOSCIENCES INC,2006-04-12,162958,2834,"Pharmaceutical Preparations",0.913999974727631,1,2014-12-31,2.63,88.87822,3.2279,-0.97,111.999,-32.623,-0.299060365769813,0.0267131136269881,3.53161935366782,-1.06126917595272
93302,CHINA RECYCLING ENERGY CORP,2010-03-22,145407,3620,"Electrical Indl Apparatus",5.51999998092651,1,2020-12-31,5.09,16.17093,29.0066,1.58,137.138,4.051,0.0439590251101417,0.488139418798967,5.25481885873691,0.286231885047
