permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
68523,COMFORCE CORP,1960-04-04,6809,8742,"Management Consulting Svcs",2.29999995231628,0,2001-12-31,1.2,19.9908,3.1537,-0.19,240.009,6.04,0.114966594971163,3.56838037954204,1.37117394147073,-0.0826086973648217
74932,TECUMSEH PRODUCTS CO,1972-12-14,10386,3585,"Air-Cond, Heating, Refrig Eq",19.9500007629395,1,2004-12-31,47.8,883.344,55.1028,0.55,2062.8,10.1,0.00991849160365315,1.0257291564372,2.76204500715422,0.0275689212514577
75578,MERCER INTL INC,1988-07-19,14563,2611,"Pulp Mills",7.8600001335144,1,2004-12-31,10.65,192.4881,12.1898,1.56,1699.898,27.049,0.122771423384168,6.71559095860566,1.55086511360524,0.198473279071369
76507,INFOCUS CORP,1990-12-20,23528,3861,"Photographic Equip and Supply",4.01000022888184,1,2004-12-31,9.16,363.06576,6.727,0.19,383.873,7.573,0.0284023357948941,0.439705512820994,1.67755601397454,0.0473815434302307
76670,MARSH SUPERMARKETS  -CL B,1991-05-28,7066,5411,"Grocery Stores",8.67000007629395,1,2004-03-31,12.45,98.9526,16.1394,0.38,542.405,3.037,0.0236755121768686,3.228421528579,1.86152247496852,0.0438292960387647
77722,TECUMSEH PRODUCTS CO,1992-06-01,10386,3585,"Air-Cond, Heating, Refrig Eq",22.9599990844727,1,2004-12-31,47.8,883.344,55.1028,0.55,2062.8,10.1,0.00991849160365315,1.0257291564372,2.39994783088928,0.0239547047879437
78216,CRYSTAL ROCK HOLDINGS INC,1992-12-07,25731,2086,"Btld and Can Soft Drinks, Water",1.78999996185303,0,2004-10-31,1.79,38.48142,2.3848,0.02,103.781,0.66,0.0128732762488053,1.02424467026858,1.33229053118595,0.0111731845956554
79108,SANMINA CORP,1993-04-14,28139,3672,"Printed Circuit Boards",4.26000022888184,1,2004-09-30,7.05,3683.4699,6.4208,-0.03,7546.636,-11.398,-0.00339761010710013,1.24956367329406,1.50722996596771,-0.00704225314275966
79505,MANUGISTICS GROUP INC,1993-08-13,28744,7372,"Prepackaged Software",1.75,1,2004-02-29,7.31,599.22263,2.6455,-1.43,498.081,-103.8,-0.478649820160472,1.29678594484921,1.51171428571429,-0.817142857142857
80012,PLANAR SYSTEMS INC,1993-12-16,29435,3679,"Electronic Components, Nec",8.36999988555908,1,2004-09-30,11.21,164.09198,11.3081,0.64,206.424,9.278,0.0560509400222319,0.247063940843845,1.35102749756426,0.0764635613799953
80159,TUFCO TECHNOLOGIES INC,1994-01-21,29616,2750,"Commercial Printing",5.65000009536743,1,2004-09-30,7.89,36.15198,7.7368,0.34,46.983,1.962,0.055345557122708,0.325331452750353,1.36934510962992,0.0601769901347036
80245,HIRSCH INTL CORP  -CL A,1994-02-18,29741,5084,"Industrial Mach and Eq-Whsl",1.21000003814697,1,2004-01-31,2.38,19.82778,1.9023,-0.29,30.346,0.444,0.0280161534578496,0.914815749621403,1.57214871076636,-0.239669413931684
80325,SUNTRON CORP,1994-03-03,29823,3672,"Printed Circuit Boards",1.22000002861023,0,2004-12-31,3.14,86.0831,2.4007,-0.16,180.109,-4.457,-0.0677211535539551,1.73663658188227,1.96778683909932,-0.131147537908065
80378,STRATEGIC DISTRIBUTION INC,1994-03-16,8084,5080,"Machinery and Equipment-Whsl",9.96999931335449,1,2004-12-31,14,41.44,16.4355,-0.89,63.786,-2.621,-0.0538757220086744,0.311147197270242,1.64849559999319,-0.0892678095582087
80422,LEAR CORP,1994-04-07,16477,2531,"Public Bldg and Rel Furniture",28.4599990844727,1,2004-12-31,61.01,4113.11117,40.4957,6.18,9944.4,422.2,0.154646349950551,2.6425039375847,1.42289885111394,0.217146879789315
80553,MERIX CORP,1994-05-25,30247,3672,"Printed Circuit Boards",7.23000001907349,1,2004-05-31,10.7,204.0276,10.4057,0,250.181,0.028,0.000141118363026989,0.260897613587682,1.43923927697769,0
83142,APPLICA INC,1977-03-14,11531,3634,"Electric Housewares and Fans",1.58000004291534,1,2004-12-31,6.05,146.02885,4.5975,-5.55,375.937,-132.954,-1.19810759664774,2.38773542398847,2.90981004754716,-3.51265813243866
85439,AMERICAN PACIFIC CORP,1972-12-14,1533,2810,"Indl Inorganic Chemicals",6.8899998664856,1,2004-09-30,7.469,54.463948,11.6292,0.05,100.628,-0.397,-0.00468160377358491,0.186650943396226,1.6878374782802,0.00725689418997095
