permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
89029,MOSYS INC,2001-06-28,141278,3674,"Semiconductor,Related Device",0.162000000476837,0,2017-12-31,1.11,8.95548,0.9105,-1.45,23.139,-10.668,-1.45221889463654,2.14987748434522,5.62037035382716,-8.95061725760503
89252,FIVE STAR SENIOR LIVING INC,2002-01-02,146500,8051,"Skilled Nursing Care Fac",0.492500007152557,0,2017-12-31,1.5,75.786,2.8698,-0.42,475.908,-20.902,-0.144157689283695,2.28225995558437,5.82700499151678,-0.852791865787528
89413,BIG 5 SPORTING GOODS CORP,2002-06-25,145041,5940,"Misc Shopping Goods Stores",2.55999994277954,1,2017-12-31,7.6,162.222,8.7641,0.05,445.06,1.104,0.00590156573243028,1.3791221420973,3.42347663902067,0.0195312504365575
90077,SUNSET FINANCIAL RES INC,2004-03-17,175674,6211,"Security Brokers and Dealers",8.73639965057373,1,2017-12-31,8.02,9.72826,32.8664,1.71,2036.258,2.064,0.0517656500802568,49.8621087479936,3.7620073845685,0.19573280394604
90162,GENWORTH FINANCIAL INC,2004-05-25,158354,6311,"Life Insurance",4.59999990463257,1,2017-12-31,3.11,1552.512,26.879,1.66,105297,817,0.0608883589208526,6.70509763004919,5.843260990708,0.360869572698957
90313,CHINA AUTOMOTIVE SYSTEMS INC,2004-08-24,149683,3714,"Motor Vehicle Part,Accessory",2.39190006256104,0,2017-12-31,4.8,151.8912,9.463,-0.61,717.369,-19.346,-0.0646055408618525,1.37332692153563,3.9562689713164,-0.255027377417627
90783,FLOTEK INDUSTRIES INC,2005-07-27,28347,2891,"Adhesives and Sealants",1.05999994277954,1,2017-12-31,4.66,264.4783,4.6674,-0.23,329.888,-27.395,-0.103416383540959,0.24397885994715,4.40320778486186,-0.216981143788454
91742,SONOMA PHARMACEUTICALS INC,2007-01-25,175424,2834,"Pharmaceutical Preparations",0.683899998664856,1,2017-03-31,7.17,30.75213,4.9967,-2.05,25.459,9.274,0.432737623069385,0.187952032103028,7.30618512904637,-2.99751426232214
92091,BRIDGELINE DIGITAL INC,2007-06-29,176768,7370,"Cmp Programming, Data Process",0.289200007915497,0,2017-09-30,2.87,12.054,2.0869,-0.45,17.573,-1.602,-0.142096860031932,0.558719176867128,7.21611321881355,-1.5560165549217
92433,RESHAPE LIFESCIENCES INC,2007-11-15,178847,3845,"Electromedical Apparatus",0.259700000286102,1,2017-12-31,1.48,45.81636,1.6199,-3.07,88.705,-33.818,-0.442835256066102,0.161561931200649,6.23758181831119,-11.8213322934844
