permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
84255,SEACHANGE INTERNATIONAL INC,1996-11-05,63938,7372,"Prepackaged Software",2.29999995231628,1,2015-01-31,7.06,230.81964,5.2319,-0.84,212.351,-27.484,-0.160677224921222,0.241448456892973,2.27473917759479,-0.365217398876054
84808,GULFMARK OFFSHORE INC,1997-05-21,5379,4412,"Deep Sea Frn Trans-Freight",1.75,0,2015-12-31,4.67,120.44864,27.0746,-8.7,1370.27,-215.235,-0.308223591882092,0.962271662361021,15.4712,-4.97142857142857
85757,AEROCENTURY CORP,1998-01-16,66301,7359,"Equip Rental and Leasing, Nec",9.44999980926514,0,2015-12-31,12.7,19.9009,26.3427,4.17,181.025,6.438,0.155963080500981,3.38540177814385,2.7875873578508,0.441269850176248
88208,CELSION CORP,2000-05-31,2990,2836,"Biological Pds, Ex Diagnstics",0.303900003433228,1,2015-12-31,1.92,44.77248,0.8742,-1.03,49.055,-22.461,-1.10178553909546,1.40630825076033,2.87660411360303,-3.38927274881163
88284,COMMUNITY HEALTH SYSTEMS INC,2000-06-09,23714,8062,"Gen Med and Surgical Hospitals",5.59000015258789,1,2015-12-31,26.53,2991.44321,35.643,1.69,26861,158,0.039313262005474,5.52002985817368,6.37620733936815,0.302325573142894
89029,MOSYS INC,2001-06-28,141278,3674,"Semiconductor,Related Device",0.230100005865097,1,2015-12-31,1.09,71.39064,0.6846,-0.5,48.692,-31.483,-0.702102986106465,0.0858812247719721,2.97522808583224,-2.17296821927567
89207,KINDRED HEALTHCARE INC,2001-11-08,17239,8051,"Skilled Nursing Care Fac",7.84999990463257,1,2015-12-31,11.91,997.96272,17.8997,-1.12,6518.936,-93.384,-0.0622620601738569,3.20890500008668,2.28021658821126,-0.142675160968989
89332,DOVER DOWNS GAMING & ENTMT,2002-04-01,147657,7990,"Misc Amusement and Rec Service",1.02999997138977,1,2015-12-31,0.9712,31.9155744,3.4997,0.06,173.957,1.873,0.0162858235948804,0.512564343350028,3.39776708467077,0.0582524288025392
90176,ENTERTAINMENT GAMING ASIA,2004-05-04,144139,3990,"Misc Manufacturng Industries",1.38999998569489,1,2015-12-31,1.91,27.62624,2.8729,0.06,45.285,0.82,0.0197338338988761,0.0897889442398864,2.06683455364482,0.0431654680701344
90993,INTERCONTINENTAL EXCHANGE,2005-11-16,163610,6200,"Security and Commodity Brokers",56.4199981689453,1,2015-12-31,256.26,30494.94,124.437,11.45,77987,1274,0.0860345759049163,4.26202052944354,2.20554774970717,0.202942225657538
